id,begin_date,end_date,type,paperless_billing,payment_method,monthly_charges,total_charges,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,gender,senior_citizen,partner,dependents,multiple_lines,target
6901,2014-08-01,,Two year,Yes,Credit card (automatic),25.15,1683.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
6903,2015-11-01,,One year,Yes,Bank transfer (automatic),76.4,3966.3,DSL,Yes,No,No,Yes,Yes,Yes,Male,0,Yes,Yes,No,0
6905,2017-08-01,,One year,No,Bank transfer (automatic),19.55,608.5,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
6907,2017-04-01,,Month-to-month,No,Electronic check,85.35,2896.6,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,Yes,0
6909,2014-10-01,,Two year,Yes,Mailed check,24.8,1514.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
6911,2014-09-01,,One year,Yes,Bank transfer (automatic),103.15,6792.45,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
6913,2016-03-01,,Month-to-month,No,Mailed check,100.75,4669.2,Fiber optic,Yes,Yes,No,Yes,Yes,No,Male,0,No,No,Yes,0
6915,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,95.6,95.6,Fiber optic,Yes,No,No,No,Yes,Yes,Female,0,No,No,No,1
6917,2015-10-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,DSL,Yes,Yes,No,No,No,No,Female,0,No,No,Yes,1
6919,2014-07-01,,Two year,No,Credit card (automatic),94.1,6302.8,Fiber optic,No,Yes,No,Yes,Yes,No,Female,0,Yes,Yes,Yes,0
6921,2016-11-01,,One year,No,Bank transfer (automatic),19.35,779.2,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
6923,2018-12-01,,Month-to-month,No,Mailed check,19.9,283.75,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
6925,2016-04-01,2019-11-01,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Female,1,No,No,No,1
6927,2015-06-01,,Month-to-month,Yes,Electronic check,101.05,5594.0,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,No,No,Yes,0
6929,2018-12-01,,One year,No,Credit card (automatic),59.1,772.85,DSL,No,No,No,Yes,No,Yes,Female,0,No,No,No,0
6930,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,71.35,71.35,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
6932,2018-10-01,,One year,Yes,Mailed check,55.85,857.8,DSL,Yes,Yes,No,No,No,No,Male,0,Yes,Yes,No,0
6934,2014-04-01,,Month-to-month,Yes,Electronic check,106.05,7554.05,Fiber optic,Yes,Yes,No,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
6936,2014-02-01,,Two year,Yes,Credit card (automatic),84.1,5981.65,DSL,Yes,Yes,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
6938,2018-03-01,,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,Fiber optic,No,No,Yes,No,No,No,Female,0,Yes,Yes,No,0
6940,2018-05-01,,Month-to-month,No,Mailed check,24.7,467.15,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,Yes,0
6942,2019-11-01,2019-12-01,Month-to-month,Yes,Mailed check,20.15,20.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,1
6944,2019-12-01,2020-01-01,Month-to-month,No,Bank transfer (automatic),69.75,69.75,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,1
6997,2019-09-01,2019-12-01,Month-to-month,No,Electronic check,75.25,242.0,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,1
6999,2015-07-01,,One year,No,Credit card (automatic),59.45,3157.0,DSL,Yes,No,No,No,No,Yes,Male,0,Yes,Yes,No,0
7000,2017-05-01,,Month-to-month,Yes,Electronic check,93.35,3092.0,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,No,Yes,0
7002,2016-04-01,,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
7004,2017-04-01,,Two year,No,Bank transfer (automatic),26.1,980.35,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
7006,2019-11-01,,Month-to-month,No,Electronic check,20.2,65.95,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7008,2017-08-01,,Two year,No,Mailed check,21.25,711.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7010,2017-05-01,,One year,No,Electronic check,59.4,1952.8,DSL,Yes,No,No,Yes,No,No,Female,0,No,No,Yes,0
7012,2016-05-01,,One year,Yes,Credit card (automatic),95.0,4368.85,Fiber optic,No,Yes,Yes,No,No,Yes,Male,0,Yes,Yes,Yes,0
7014,2016-10-01,,Month-to-month,Yes,Mailed check,61.9,2647.1,DSL,Yes,Yes,No,Yes,No,No,Male,0,No,No,No,0
7015,2014-03-01,,Two year,Yes,Electronic check,118.65,8477.6,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
7017,2019-09-01,2019-10-01,Month-to-month,No,Electronic check,54.35,54.35,DSL,No,No,Yes,No,No,No,Male,0,No,No,Yes,1
7019,2014-02-01,,Two year,No,Bank transfer (automatic),64.45,4528.0,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
7021,2018-04-01,,Month-to-month,Yes,Electronic check,80.15,1790.65,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,No,0
7023,2016-04-01,,One year,Yes,Bank transfer (automatic),20.2,845.6,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7025,2015-07-01,,Two year,No,Mailed check,21.0,1210.3,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
7026,2019-02-01,,One year,Yes,Mailed check,75.85,854.45,DSL,No,No,No,Yes,Yes,Yes,Female,0,No,No,Yes,0
7028,2017-07-01,,Month-to-month,Yes,Electronic check,80.45,2429.1,Fiber optic,No,Yes,No,No,No,No,Male,0,No,No,Yes,0
7030,2019-08-01,2020-01-01,Month-to-month,Yes,Electronic check,24.95,100.4,DSL,No,No,No,No,No,No,Male,0,Yes,No,No,1
7032,2014-07-01,,Two year,Yes,Electronic check,75.5,5229.45,DSL,Yes,No,No,No,Yes,Yes,Female,0,Yes,Yes,Yes,0
7034,2020-01-01,,Month-to-month,No,Mailed check,44.45,44.45,DSL,No,No,No,No,No,No,Male,0,No,No,No,0
7036,2016-06-01,2019-10-01,One year,Yes,Electronic check,42.35,1716.45,DSL,Yes,Yes,Yes,No,No,No,Male,0,Yes,No,No,1
7038,2016-09-01,,Month-to-month,Yes,Credit card (automatic),74.55,3023.55,DSL,Yes,Yes,Yes,No,Yes,No,Male,0,Yes,Yes,Yes,0
7040,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,75.3,75.3,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,1
7042,2015-08-01,2019-11-01,One year,Yes,Electronic check,94.8,4837.6,Fiber optic,Yes,Yes,No,No,Yes,No,Male,0,No,No,Yes,1
7044,2016-08-01,,Two year,No,Credit card (automatic),48.15,2032.3,DSL,Yes,No,Yes,Yes,Yes,No,Male,0,Yes,Yes,No,0
7046,2018-03-01,,One year,No,Mailed check,19.65,436.9,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7048,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,70.55,70.55,Fiber optic,No,No,No,No,No,No,Female,1,No,No,No,1
7049,2020-01-01,,Month-to-month,No,Mailed check,20.15,20.15,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7050,2015-06-01,,Month-to-month,Yes,Credit card (automatic),106.6,5893.95,Fiber optic,Yes,Yes,No,No,Yes,Yes,Female,0,No,No,Yes,0
7051,2018-11-01,,Month-to-month,Yes,Electronic check,91.0,1430.05,Fiber optic,No,Yes,No,No,Yes,No,Male,0,No,Yes,Yes,0
7052,2019-02-01,,Two year,Yes,Bank transfer (automatic),25.4,313.0,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
7053,2015-08-01,,Two year,No,Bank transfer (automatic),69.95,3871.85,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,Yes,No,0
7054,2019-07-01,,Month-to-month,Yes,Electronic check,66.85,458.1,DSL,No,No,No,No,Yes,Yes,Female,0,No,No,No,0
7055,2017-03-01,2019-12-01,Month-to-month,No,Credit card (automatic),86.15,2745.7,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,Yes,Yes,1
7057,2018-10-01,,Month-to-month,No,Electronic check,20.15,341.35,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7059,2018-05-01,,One year,No,Mailed check,64.85,1336.8,DSL,Yes,No,Yes,No,No,Yes,Female,0,No,Yes,No,0
7061,2017-08-01,,Two year,No,Electronic check,74.85,2181.75,DSL,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,0
7063,2019-11-01,,Month-to-month,Yes,Mailed check,50.5,147.75,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,0
7065,2019-03-01,,Month-to-month,No,Electronic check,72.9,818.45,Fiber optic,No,No,Yes,No,No,No,Male,0,No,No,No,0
7067,2014-12-01,,One year,Yes,Credit card (automatic),115.05,7133.45,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
7069,2018-08-01,,Month-to-month,No,Electronic check,19.0,348.8,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
7072,2019-08-01,,Month-to-month,No,Mailed check,19.55,128.6,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
7074,2016-04-01,,One year,Yes,Electronic check,101.1,4674.4,Fiber optic,No,No,Yes,No,Yes,Yes,Female,0,No,No,Yes,0
7076,2018-05-01,,Month-to-month,Yes,Electronic check,84.1,1737.45,Fiber optic,No,No,No,No,No,Yes,Male,0,No,No,Yes,0
7078,2014-06-01,,Two year,Yes,Bank transfer (automatic),24.15,1498.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,Yes,0
7080,2020-01-01,,Month-to-month,Yes,Electronic check,50.1,50.1,DSL,No,No,No,No,No,No,Female,0,No,No,Yes,0
7083,2018-01-01,,Month-to-month,Yes,Electronic check,74.6,1797.75,Fiber optic,No,No,Yes,No,No,No,Female,0,Yes,No,No,0
7085,2018-02-01,,Two year,No,Mailed check,19.75,498.1,Fiber optic,No,No,No,No,No,No,Female,0,No,Yes,No,0
7087,2017-05-01,2019-11-01,Month-to-month,Yes,Electronic check,85.0,2624.25,Fiber optic,No,No,No,No,No,Yes,Female,0,Yes,No,Yes,1
7089,2019-11-01,2020-01-01,Month-to-month,No,Electronic check,80.55,184.1,Fiber optic,No,No,No,No,No,Yes,Female,0,No,No,No,1
7091,2015-11-01,,One year,Yes,Bank transfer (automatic),106.8,5498.8,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,0,Yes,No,Yes,0
7093,2015-05-01,,Two year,Yes,Electronic check,84.5,4845.4,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
7095,2018-11-01,,Two year,No,Bank transfer (automatic),25.05,369.1,Fiber optic,No,No,No,No,No,No,Female,0,No,No,Yes,0
7097,2014-02-01,,Two year,Yes,Bank transfer (automatic),83.7,6096.9,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
7099,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,75.8,160.75,Fiber optic,No,No,Yes,No,No,No,Female,0,No,No,No,1
7101,2017-10-01,,Month-to-month,No,Credit card (automatic),96.6,2684.35,Fiber optic,No,Yes,Yes,No,Yes,No,Male,0,Yes,No,Yes,0
7103,2017-05-01,2019-10-01,Month-to-month,Yes,Electronic check,98.5,3004.15,Fiber optic,No,No,Yes,No,Yes,Yes,Male,1,Yes,No,Yes,1
7105,2014-04-01,,Two year,Yes,Credit card (automatic),101.1,6994.8,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Male,0,Yes,Yes,No,0
7107,2015-03-01,,One year,Yes,Electronic check,94.05,5483.9,Fiber optic,Yes,Yes,Yes,Yes,No,No,Female,1,Yes,No,Yes,0
7109,2018-11-01,2019-12-01,Month-to-month,Yes,Electronic check,95.25,1233.65,Fiber optic,No,No,No,No,Yes,Yes,Male,1,Yes,No,Yes,1
7111,2019-06-01,2020-01-01,Month-to-month,Yes,Mailed check,74.4,527.9,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,Yes,1
7113,2014-12-01,,Two year,No,Mailed check,81.0,4985.9,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,No,0
7115,2018-05-01,,One year,Yes,Electronic check,60.25,1258.35,DSL,Yes,No,Yes,Yes,No,No,Female,0,No,No,No,0
7117,2019-12-01,,Month-to-month,No,Electronic check,60.85,111.4,DSL,No,No,Yes,No,No,Yes,Female,0,No,No,No,0
7119,2020-01-01,,Month-to-month,No,Credit card (automatic),43.95,43.95,DSL,No,No,No,No,No,No,Female,0,No,No,No,0
7121,2019-10-01,,Month-to-month,No,Electronic check,86.05,308.1,Fiber optic,No,No,Yes,No,No,Yes,Male,0,No,No,No,0
7123,2018-07-01,,One year,No,Credit card (automatic),20.25,383.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7125,2017-07-01,2020-01-01,Month-to-month,No,Electronic check,85.15,2555.9,Fiber optic,No,No,No,Yes,Yes,No,Female,0,No,No,No,1
7127,2014-07-01,,Two year,Yes,Credit card (automatic),19.4,1284.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7129,2014-02-01,,Two year,Yes,Credit card (automatic),102.65,7550.3,Fiber optic,Yes,Yes,Yes,No,No,Yes,Male,1,Yes,No,Yes,0
7131,2015-09-01,,Two year,No,Credit card (automatic),19.9,1110.05,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
7133,2019-09-01,,One year,No,Electronic check,19.55,99.6,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7135,2017-12-01,,One year,Yes,Credit card (automatic),20.65,595.5,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
7137,2014-03-01,,Two year,Yes,Credit card (automatic),95.5,6707.15,Fiber optic,No,Yes,Yes,Yes,No,Yes,Male,1,Yes,No,No,0
7139,2015-12-01,,One year,Yes,Credit card (automatic),84.15,4164.4,DSL,No,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
7141,2015-06-01,,Two year,Yes,Electronic check,103.2,5873.75,Fiber optic,No,No,Yes,Yes,Yes,Yes,Male,0,Yes,Yes,Yes,0
7143,2019-12-01,,Month-to-month,Yes,Credit card (automatic),50.2,109.25,DSL,No,No,No,Yes,No,No,Male,0,No,No,No,0
7145,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,88.55,179.25,Fiber optic,No,No,Yes,No,No,Yes,Female,1,No,No,Yes,1
7147,2018-01-01,2020-01-01,Month-to-month,No,Electronic check,54.75,1338.15,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,Yes,1
7243,2015-08-01,,Month-to-month,Yes,Mailed check,69.9,3883.3,DSL,Yes,Yes,No,Yes,Yes,No,Male,0,No,No,No,0
7149,2016-04-01,,Two year,No,Credit card (automatic),19.95,862.4,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7151,2014-03-01,,Two year,Yes,Electronic check,116.25,8564.75,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
7153,2017-09-01,,Month-to-month,Yes,Electronic check,31.2,926.2,DSL,No,No,No,Yes,No,No,Female,0,No,No,No,0
7155,2014-05-01,,Two year,No,Bank transfer (automatic),24.45,1718.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
7157,2014-03-01,,Two year,No,Credit card (automatic),84.2,5956.85,DSL,No,Yes,Yes,Yes,Yes,Yes,Male,0,Yes,No,Yes,0
7159,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,91.3,91.3,Fiber optic,No,No,No,No,Yes,Yes,Female,1,No,No,No,1
7161,2015-06-01,,Two year,Yes,Bank transfer (automatic),85.65,4824.45,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Male,1,Yes,No,No,0
7163,2015-06-01,,One year,Yes,Mailed check,21.2,1238.65,Fiber optic,No,No,No,No,No,No,Male,0,No,Yes,No,0
7165,2019-09-01,2019-10-01,Month-to-month,Yes,Electronic check,79.5,79.5,Fiber optic,No,No,No,No,Yes,No,Male,0,No,No,No,1
7167,2017-10-01,,One year,No,Mailed check,25.55,672.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
7169,2018-07-01,,Month-to-month,No,Mailed check,20.2,382.2,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
7171,2014-08-01,,Month-to-month,No,Electronic check,63.85,4264.6,DSL,No,No,No,Yes,No,Yes,Male,0,Yes,No,Yes,0
7173,2018-09-01,,One year,Yes,Mailed check,61.95,1070.7,DSL,No,No,Yes,Yes,No,No,Female,0,Yes,Yes,Yes,0
7175,2015-10-01,,Two year,No,Mailed check,25.75,1345.85,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
7177,2018-07-01,,One year,No,Electronic check,58.2,1045.25,DSL,No,Yes,No,No,Yes,No,Female,0,No,No,No,0
7179,2017-02-01,,One year,No,Bank transfer (automatic),85.85,3003.55,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,No,No,No,0
7181,2019-05-01,2019-12-01,Month-to-month,Yes,Mailed check,70.1,467.55,Fiber optic,No,No,No,No,No,No,Male,1,Yes,No,No,1
7183,2014-02-01,,One year,Yes,Credit card (automatic),104.9,7537.5,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Male,0,Yes,Yes,Yes,0
7185,2014-05-01,2019-12-01,One year,Yes,Electronic check,111.3,7482.1,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,1
7187,2017-04-01,,One year,Yes,Electronic check,99.85,3343.15,Fiber optic,No,Yes,Yes,No,Yes,Yes,Male,1,No,No,No,0
7189,2015-03-01,2019-12-01,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Fiber optic,No,Yes,Yes,No,No,Yes,Male,1,Yes,No,Yes,1
7191,2019-03-01,2019-10-01,Month-to-month,Yes,Electronic check,86.25,587.1,Fiber optic,No,No,Yes,No,Yes,No,Female,0,Yes,No,No,1
7193,2019-11-01,2019-12-01,Month-to-month,Yes,Electronic check,100.8,100.8,Fiber optic,No,No,Yes,No,Yes,Yes,Female,1,Yes,No,Yes,1
7195,2019-06-01,,Month-to-month,Yes,Bank transfer (automatic),19.55,161.15,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
7197,2014-05-01,,Two year,No,Electronic check,104.0,7028.5,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
7199,2015-12-01,,One year,Yes,Mailed check,104.4,5232.9,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,No,Yes,0
7201,2019-04-01,,One year,No,Mailed check,19.5,225.85,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,0
7203,2019-02-01,,Two year,No,Credit card (automatic),25.25,274.7,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
7205,2018-09-01,2019-11-01,Month-to-month,Yes,Electronic check,86.3,1180.95,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,No,1
7207,2014-04-01,,Two year,Yes,Bank transfer (automatic),49.85,3370.2,DSL,Yes,No,Yes,Yes,No,Yes,Female,0,Yes,No,No,0
7209,2014-10-01,,Month-to-month,Yes,Bank transfer (automatic),108.95,7111.3,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Female,1,No,No,Yes,0
7211,2014-08-01,,Two year,No,Credit card (automatic),89.9,5958.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,Yes,0
7213,2014-03-01,,Two year,Yes,Credit card (automatic),82.0,5999.85,DSL,Yes,No,Yes,Yes,Yes,Yes,Female,0,Yes,Yes,No,0
7215,2018-06-01,,Month-to-month,No,Electronic check,89.95,1648.45,Fiber optic,No,No,No,No,Yes,Yes,Male,1,No,No,No,0
7217,2014-02-01,,Two year,Yes,Bank transfer (automatic),79.35,5753.25,DSL,Yes,Yes,No,Yes,Yes,Yes,Male,0,Yes,No,No,0
7219,2014-03-01,,Two year,No,Credit card (automatic),64.05,4492.9,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,Yes,Yes,No,0
7221,2016-12-01,,Month-to-month,Yes,Credit card (automatic),101.15,3956.7,Fiber optic,No,No,Yes,No,Yes,Yes,Male,0,Yes,Yes,Yes,0
7223,2017-07-01,2019-11-01,Month-to-month,Yes,Electronic check,89.95,2625.55,Fiber optic,No,Yes,No,No,No,Yes,Female,0,No,No,Yes,1
7225,2018-07-01,2019-12-01,Month-to-month,Yes,Electronic check,76.45,1233.4,Fiber optic,No,Yes,No,No,No,No,Male,1,Yes,No,No,1
7227,2017-05-01,,One year,Yes,Electronic check,39.1,1309.0,DSL,No,Yes,No,No,Yes,No,Male,0,No,No,No,0
7229,2018-03-01,,Two year,No,Mailed check,34.6,813.45,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
7231,2015-04-01,,One year,Yes,Electronic check,19.55,1108.8,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7233,2014-04-01,,Two year,Yes,Bank transfer (automatic),104.45,7349.35,Fiber optic,No,Yes,No,Yes,Yes,Yes,Female,1,Yes,No,Yes,0
7235,2019-10-01,,Month-to-month,No,Electronic check,70.5,294.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,No,No,0
7237,2016-05-01,,Two year,No,Mailed check,20.35,929.2,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7239,2019-02-01,2019-12-01,Month-to-month,Yes,Electronic check,70.0,740.0,Fiber optic,No,No,No,No,No,No,Male,0,No,No,No,1
7241,2017-02-01,,Two year,No,Credit card (automatic),19.45,754.5,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,No,0
7245,2018-03-01,,Two year,No,Mailed check,59.7,1414.2,DSL,No,Yes,No,Yes,No,No,Male,0,Yes,Yes,Yes,0
7247,2016-09-01,,One year,Yes,Credit card (automatic),78.35,3211.2,DSL,Yes,Yes,Yes,No,Yes,No,Female,0,Yes,Yes,Yes,0
7249,2019-09-01,,Month-to-month,Yes,Mailed check,71.45,371.6,Fiber optic,No,No,No,No,No,No,Male,1,No,No,No,0
7251,2017-11-01,,One year,Yes,Credit card (automatic),45.85,1246.4,DSL,No,Yes,Yes,No,No,Yes,Male,0,Yes,Yes,No,0
7253,2020-01-01,,Month-to-month,Yes,Electronic check,95.85,95.85,Fiber optic,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,0
7255,2014-07-01,,Two year,No,Credit card (automatic),35.7,2545.7,DSL,Yes,No,No,Yes,No,No,Female,0,Yes,Yes,No,0
7257,2014-02-01,,Two year,Yes,Credit card (automatic),89.55,6448.85,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Female,1,Yes,Yes,Yes,0
7259,2015-06-01,,Two year,Yes,Credit card (automatic),24.95,1468.9,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,Yes,0
7261,2016-06-01,,One year,No,Electronic check,24.85,1013.6,Fiber optic,No,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
7263,2014-08-01,,Month-to-month,Yes,Electronic check,100.8,6690.75,Fiber optic,No,Yes,No,No,Yes,Yes,Female,1,Yes,No,Yes,0
7265,2017-01-01,2019-11-01,One year,Yes,Mailed check,64.4,2088.75,DSL,Yes,Yes,No,Yes,No,No,Female,0,No,No,Yes,1
7267,2014-05-01,,Two year,No,Bank transfer (automatic),105.35,7240.65,Fiber optic,No,No,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
7269,2019-10-01,2019-11-01,Month-to-month,Yes,Electronic check,102.45,102.45,Fiber optic,Yes,No,Yes,No,Yes,Yes,Female,0,Yes,Yes,Yes,1
7271,2016-10-01,,Two year,No,Credit card (automatic),19.65,830.25,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7273,2017-08-01,,Month-to-month,Yes,Bank transfer (automatic),54.45,1588.7,DSL,Yes,No,No,No,No,No,Male,0,Yes,Yes,Yes,0
7275,2019-03-01,,Month-to-month,No,Mailed check,70.5,829.3,DSL,No,No,No,Yes,Yes,Yes,Female,0,No,No,No,0
7277,2018-11-01,,One year,No,Credit card (automatic),20.1,302.45,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7279,2019-03-01,,Month-to-month,Yes,Electronic check,69.35,712.25,DSL,No,No,Yes,No,Yes,Yes,Male,0,No,No,No,0
7281,2014-10-01,,One year,No,Bank transfer (automatic),19.8,1336.65,Fiber optic,No,No,No,No,No,No,Female,0,Yes,Yes,No,0
7284,2014-02-01,,Two year,No,Bank transfer (automatic),74.4,5360.75,DSL,Yes,Yes,Yes,Yes,Yes,No,Male,1,Yes,No,No,0
7286,2014-02-01,,Two year,Yes,Bank transfer (automatic),93.05,6735.05,Fiber optic,Yes,Yes,Yes,Yes,No,No,Male,1,Yes,No,Yes,0
7288,2020-01-01,,Month-to-month,No,Mailed check,51.2,51.2,DSL,Yes,No,No,No,No,No,Female,0,No,Yes,No,0
7290,2018-11-01,,One year,No,Credit card (automatic),65.6,1010.0,DSL,Yes,Yes,Yes,Yes,No,No,Female,0,No,Yes,No,0
7292,2015-02-01,,One year,No,Credit card (automatic),80.55,4847.05,DSL,No,No,Yes,Yes,Yes,Yes,Female,0,No,No,Yes,0
7294,2015-06-01,,One year,No,Mailed check,52.7,3019.7,DSL,Yes,No,Yes,No,No,No,Male,0,No,No,No,0
7296,2019-06-01,,Two year,No,Mailed check,20.85,161.65,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
7298,2019-08-01,2019-11-01,Month-to-month,No,Credit card (automatic),80.1,217.55,Fiber optic,No,No,Yes,Yes,No,No,Female,0,No,No,No,1
7299,2016-01-01,,Month-to-month,Yes,Credit card (automatic),52.15,2583.75,DSL,No,No,No,No,No,No,Female,0,Yes,No,Yes,0
7302,2019-11-01,2020-01-01,Month-to-month,Yes,Electronic check,80.2,146.05,Fiber optic,No,No,No,No,Yes,No,Female,0,No,No,No,1
7304,2019-05-01,2019-11-01,Month-to-month,Yes,Bank transfer (automatic),98.15,567.45,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Female,0,No,No,No,1
7305,2014-04-01,,Two year,Yes,Bank transfer (automatic),114.95,7711.25,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,0
7307,2018-11-01,2019-11-01,Month-to-month,Yes,Mailed check,112.95,1384.75,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Male,0,No,No,Yes,1
7309,2015-10-01,,One year,Yes,Bank transfer (automatic),104.45,5481.25,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Male,1,Yes,No,No,0
7311,2014-02-01,,Two year,Yes,Credit card (automatic),113.65,8124.2,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Female,0,Yes,No,Yes,0
7313,2016-10-01,,Two year,Yes,Bank transfer (automatic),20.6,827.3,Fiber optic,No,No,No,No,No,No,Female,0,No,No,No,0
